seed,state,true_dw,true_decile,est_dw,err,abs_err,logit_err,logit_abserr,in_anchor_set,pc_respondents,phe_respondents,anchor_slope,anchor_r2,n_shared,wall_clock_s
1,s079,0.06601752241103867,4,0.07017305025445272,0.004155527843414053,0.004155527843414053,0.06550332409880566,0.06550332409880566,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s080,0.06852437474271375,4,0.06867964158921105,0.00015526684649730393,0.00015526684649730393,0.002430002828605282,0.002430002828605282,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s081,0.07111917013090666,4,0.07159862750246639,0.00047945737155973,0.00047945737155973,0.007235282241149665,0.007235282241149665,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s082,0.0738044367459469,4,0.06716177414131515,-0.006642662604631755,0.006642662604631755,-0.10146099049434287,0.10146099049434287,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s083,0.07658273264176745,4,0.07506222855655875,-0.0015205040852086932,0.0015205040852086932,-0.021699396778884328,0.021699396778884328,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s084,0.07945664250761232,4,0.07846376359737937,-0.0009928789102329472,0.0009928789102329472,-0.01365258557901683,0.01365258557901683,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s085,0.08242877408328451,4,0.07931242813682321,-0.0031163459464613047,0.0031163459464613047,-0.04193028088764672,0.04193028088764672,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s086,0.0855017542229072,4,0.07891813021423082,-0.006583624008676389,0.006583624008676389,-0.08729927923463165,0.08729927923463165,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s087,0.08867822459266315,4,0.08915563159446588,0.0004774070018027238,0.0004774070018027238,0.005893147455575232,0.005893147455575232,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s088,0.09196083698864001,5,0.09238553241030603,0.00042469542166602425,0.00042469542166602425,0.005075404700188635,0.005075404700188635,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s089,0.0953522482617553,5,0.09158672384874185,-0.003765524413013449,0.003765524413013449,-0.04444536744933103,0.04444536744933103,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s090,0.09885511483778142,5,0.10014889165200586,0.0012937768142244344,0.0012937768142244344,0.014439438518405456,0.014439438518405456,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s091,0.10247208682175271,5,0.10589415448948791,0.0034220676677352013,0.0034220676677352013,0.03666967220501727,0.03666967220501727,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s092,0.10620580167753102,5,0.10021841767893282,-0.005987383998598203,0.005987383998598203,-0.06470325822403122,0.06470325822403122,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s093,0.11005887747504482,5,0.09706330228639778,-0.012995575188647038,0.012995575188647038,-0.14014924851616106,0.14014924851616106,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s094,0.11403390569971644,5,0.12086969246696272,0.006835786767246277,0.006835786767246277,0.06596277063447142,0.06596277063447142,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s095,0.11813344362086155,5,0.12200132659125552,0.0038678829703939765,0.0038678829703939765,0.036612719953419415,0.036612719953419415,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s096,0.12236000621839906,5,0.13372580285358118,0.011365796635182127,0.011365796635182127,0.1018588824225024,0.1018588824225024,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s097,0.12671605767005187,5,0.13283721149691285,0.006121153826860987,0.006121153826860987,0.05420961989835216,0.05420961989835216,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s098,0.13120400240435995,5,0.1307386946032625,-0.0004653078010974365,0.0004653078010974365,-0.004088183092494813,0.004088183092494813,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s099,0.13582617572826564,5,0.13857680588706778,0.002750630158802142,0.002750630158802142,0.023236814205928935,0.023236814205928935,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s100,0.1405848340417669,5,0.1512858608855906,0.010701026843823708,0.010701026843823708,0.08588974976746622,0.08588974976746622,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s101,0.14548214465616557,5,0.14711208608564466,0.001629941429479087,0.001629941429479087,0.013050686020791735,0.013050686020791735,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s102,0.15052017523674813,5,0.14408266037974324,-0.006437514857004889,0.006437514857004889,-0.051259578962948416,0.051259578962948416,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s103,0.15570088289531697,5,0.148531210877831,-0.007169672017485973,0.007169672017485973,-0.05559764836588621,0.05559764836588621,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
